OID_, id,area,address,unit,civic_number,street,address_above_door,business_name,retailgroup,floor_area_sf,year_recorded
3987,4120,Kerrisdale BIA,5683 WEST BOULEVARD,N/A,5683,WEST BOULEVARD,5683 WEST BOULEVARD,The Spectacle Shoppe,Comparison Goods,837,2022
3988,4121,Kerrisdale BIA,5685 WEST BOULEVARD,N/A,5685,WEST BOULEVARD,5685 WEST BOULEVARD,Pierre's Antiques,Comparison Goods,837,2022
3989,4122,Kerrisdale BIA,5747 WEST BOULEVARD,N/A,5747,WEST BOULEVARD,5747 WEST BOULEVARD,Vacant,Vacant,1146,2022
3991,4124,Kerrisdale BIA,5759 WEST BOULEVARD,N/A,5759,WEST BOULEVARD,5759 WEST BOULEVARD,Feida Express,Service Commercial,1000,2022
3997,4130,Kerrisdale BIA - Adjacent,5961 WEST BOULEVARD,N/A,5961,WEST BOULEVARD,5961 WEST BOULEVARD,True Carnivore,Comparison Goods,816,2022
3998,4131,Kerrisdale BIA - Adjacent,5971 WEST BOULEVARD,N/A,5971,WEST BOULEVARD,5971 WEST BOULEVARD,Me Crepe,Food & Beverage,816,2022
4000,4133,Kerrisdale BIA - Adjacent,5999 WEST BOULEVARD,N/A,5999,WEST BOULEVARD,5999 WEST BOULEVARD,Kerrisdale Veterinary Hospital,Service Commercial,4617,2022
4001,4134,Kerrisdale BIA - Adjacent,6007 WEST BOULEVARD,N/A,6007,WEST BOULEVARD,6007 WEST BOULEVARD,Happy Farm Market,Convenience Goods,1312,2022
4002,4135,Kerrisdale BIA - Adjacent,6019 WEST BOULEVARD,N/A,6019,WEST BOULEVARD,6019 WEST BOULEVARD,Noodle Bar,Food & Beverage,3000,2022
4003,4136,Kerrisdale BIA - Adjacent,6023 WEST BOULEVARD,N/A,6023,WEST BOULEVARD,6023 WEST BOULEVARD,Vacant,Vacant,925,2022
4004,4137,Kerrisdale BIA - Adjacent,6031 WEST BOULEVARD,N/A,6031,WEST BOULEVARD,6031 WEST BOULEVARD,On the Go Fashion,Comparison Goods,1332,2022
4005,4138,Kerrisdale BIA - Adjacent,6033 WEST BOULEVARD,N/A,6033,WEST BOULEVARD,6033 WEST BOULEVARD,Michele Cake Shop,Convenience Goods,1332,2022
4008,4141,Kerrisdale BIA - Adjacent,6055 WEST BOULEVARD,N/A,6055,WEST BOULEVARD,6055 WEST BOULEVARD,Southern Delicacy Restaurant,Food & Beverage,2120,2022
4009,4142,Kerrisdale BIA - Adjacent,6069 WEST BOULEVARD,N/A,6069,WEST BOULEVARD,6069 WEST BOULEVARD,West Point Cycles,Comparison Goods,1950,2022
4010,4143,Kerrisdale BIA - Adjacent,6075 WEST BOULEVARD,N/A,6075,WEST BOULEVARD,6075 WEST BOULEVARD,Chatime ,Food & Beverage,1584,2022
4011,4144,Kerrisdale BIA - Adjacent,6081 WEST BOULEVARD,N/A,6081,WEST BOULEVARD,6081 WEST BOULEVARD,Balsam Custom Tailors,Service Commercial,1584,2022
4012,4145,Kerrisdale BIA - Adjacent,6093 WEST BOULEVARD,N/A,6093,WEST BOULEVARD,6093 WEST BOULEVARD,Spark Academy,Service Commercial,1584,2022
4013,4146,Kerrisdale BIA - Adjacent,6099 WEST BOULEVARD,N/A,6099,WEST BOULEVARD,6099 WEST BOULEVARD,Rose Nails and Spa,Service Commercial,1584,2022
4018,4151,Kerrisdale BIA - Adjacent,6111 WEST BOULEVARD,N/A,6111,WEST BOULEVARD,6131 WEST BOULEVARD,Farrow & Ball,Comparison Goods,950,2022
4019,4152,Kerrisdale BIA - Adjacent,6191 WEST BOULEVARD,N/A,6191,WEST BOULEVARD,6191 WEST BOULEVARD,Vacant,Vacant,11292,2022
4020,4153,Kerrisdale BIA - Adjacent,6205 WEST BOULEVARD,N/A,6205,WEST BOULEVARD,6205 WEST BOULEVARD,Le Homes Realty,Service Commercial,1696,2022
4024,4157,Kerrisdale BIA - Adjacent,6315 WEST BOULEVARD,N/A,6315,WEST BOULEVARD,6315 WEST BOULEVARD,Greenway Surgical,Service Commercial,1900,2022
4025,4158,Kerrisdale BIA - Adjacent,6325 WEST BOULEVARD,N/A,6325,WEST BOULEVARD,6325 WEST BOULEVARD,Avenue Academy,Service Commercial,1900,2022
4026,4159,Kerrisdale BIA - Adjacent,6345 WEST BOULEVARD,N/A,6345,WEST BOULEVARD,6345 WEST BOULEVARD,Eclat Esthetic and Spa,Service Commercial,1900,2022
4027,4160,Kerrisdale BIA - Adjacent,6365 WEST BOULEVARD,N/A,6365,WEST BOULEVARD,6365 WEST BOULEVARD,Kerrisdale Lumber,Comparison Goods,7541,2022
4028,4161,Kerrisdale BIA - Adjacent,6455 WEST BOULEVARD,N/A,6455,WEST BOULEVARD,6455 WEST BOULEVARD,Save On Foods,Convenience Goods,12000,2022
4029,4162,Kerrisdale BIA,5685 YEW ST,N/A,5685,YEW ST,5685 YEW ST,Shirley's Hair Design,Service Commercial,936,2022
4030,4163,Kerrisdale BIA,5688 YEW ST,N/A,5688,YEW ST,5688 YEW ST,Shota Sushi and Grill,Food & Beverage,2350,2022
4031,4164,Kerrisdale BIA,5692 YEW ST,N/A,5692,YEW ST,5692 YEW ST,Isola Bella,Comparison Goods,1150,2022
4060,4193,Kingsway - Fraser to Knight,700 KINGSWAY,N/A,700,KINGSWAY,700 KINGSWAY,Vacant,Vacant,5100,2022
4062,4195,Kingsway - Fraser to Knight,724 KINGSWAY,N/A,724,KINGSWAY,724 KINGSWAY,The Peri Peri Shack,Food & Beverage,3000,2022
4063,4196,Kingsway - Fraser to Knight,726 KINGSWAY,N/A,726,KINGSWAY,726 KINGSWAY,Local Cannabis aço,Convenience Goods,2973,2022
4075,4208,Kingsway - Fraser to Knight,776 KINGSWAY,N/A,776,KINGSWAY,776 KINGSWAY,Vacant UC,Vacant UC,7836,2022
4096,4229,Kingsway - Fraser to Knight,916 KINGSWAY,N/A,916,KINGSWAY,916 KINGSWAY,Pharmasave,Non-retail,970,2022
4097,4230,Kingsway - Fraser to Knight,918 KINGSWAY,N/A,918,KINGSWAY,918 KINGSWAY,Vacant,Vacant,970,2022
4103,4236,Kingsway - Fraser to Knight,960 KINGSWAY,N/A,960,KINGSWAY,960 KINGSWAY,Vanity Company,Service Commercial,2212,2022
4104,4237,Kingsway - Fraser to Knight,966 KINGSWAY,N/A,966,KINGSWAY,966 KINGSWAY,LIVE WELL Exercise Clinic ,Entertainment and Leisure,1950,2022
4105,4238,Kingsway - Fraser to Knight,978 KINGSWAY,N/A,978,KINGSWAY,978 KINGSWAY,Vacant UC,Vacant UC,942,2022
4106,4239,Kingsway - Fraser to Knight,988 KINGSWAY,N/A,988,KINGSWAY,986 KINGSWAY,Vacant UC,Vacant UC,950,2022
4107,4240,Kingsway - Fraser to Knight,988 KINGSWAY,N/A,988,KINGSWAY,988 KINGSWAY,Vacant UC,Vacant UC,950,2022
4108,4241,Kingsway - Fraser to Knight,990 KINGSWAY,N/A,990,KINGSWAY,998 KINGSWAY,Vacant UC,Vacant UC,1042,2022
4175,4308,Kingsway - Fraser to Knight,1235 KINGSWAY,N/A,1235,KINGSWAY,1235 KINGSWAY,Vacant,Vacant,965,2022
4185,4318,Kingsway - Fraser to Knight,1259 KINGSWAY,N/A,1259,KINGSWAY,1259 KINGSWAY,Vacant,Vacant,450,2022
4198,4331,Kingsway - Fraser to Knight,1312 KINGSWAY,N/A,1312,KINGSWAY,1312 KINGSWAY,Classic Holiday,Service Commercial,950,2022
4239,4372,Kingsway - Fraser to Knight,3929 KNIGHT ST,N/A,3929,KNIGHT ST,3929 KNIGHT ST,Vacant,Vacant,1876,2022
4240,4373,Kingsway - Fraser to Knight,3935 KNIGHT ST,N/A,3935,KNIGHT ST,3935 KNIGHT ST,Cedar Cottage Dental,Service Commercial,1000,2022
4241,4374,Kingsway - Fraser to Knight,3937 KNIGHT ST,N/A,3937,KNIGHT ST,3937 KNIGHT ST,Vancouver Foot and Ankle Clinic,Service Commercial,871,2022
4245,4378,Kingsway - Fraser to Knight,4003 KNIGHT ST,N/A,4003,KNIGHT ST,4003 KNIGHT ST,Vacant,Vacant,1022,2022
4246,4379,Kingsway - Fraser to Knight,4005 KNIGHT ST,N/A,4005,KNIGHT ST,4005 KNIGHT ST,Vacant,Vacant,997,2022
4343,4478,Kingsway - Knight to Nanaimo,1921 KINGSWAY,N/A,1921,KINGSWAY,1921 KINGSWAY,Vacant,Vacant,1500,2022
4344,4480,Kingsway - Knight to Nanaimo,1923 KINGSWAY,N/A,1923,KINGSWAY,1925 KINGSWAY,Vacant,Vacant,1500,2022
4447,4585,Kingsway - Main to Fraser,460 KINGSWAY,N/A,460,KINGSWAY,460 KINGSWAY,Vacant,Vacant,1500,2022
4448,4586,Kingsway - Main to Fraser,470 KINGSWAY,101,470,KINGSWAY,470 KINGSWAY,CMC Tutoring,Service Commercial,750,2022
4449,4587,Kingsway - Main to Fraser,470 KINGSWAY,106,470,KINGSWAY,470 KINGSWAY,Tattoos 4 Now Vancouver ,Service Commercial,750,2022
4450,4588,Kingsway - Main to Fraser,482 KINGSWAY,N/A,482,KINGSWAY,482 KINGSWAY,Omni Blinds Inc ,Comparison Goods,1000,2022
4451,4589,Kingsway - Main to Fraser,486 KINGSWAY,N/A,486,KINGSWAY,486 KINGSWAY,J&L Computer,Comparison Goods,1200,2022
4452,4590,Kingsway - Main to Fraser,492 KINGSWAY,N/A,492,KINGSWAY,492 KINGSWAY,Harvard Pharmacy ,Convenience Goods,1209,2022
4453,4591,Kingsway - Main to Fraser,498 KINGSWAY,N/A,498,KINGSWAY,498 KINGSWAY,Dr Quan Lan P Inc ,Service Commercial,1000,2022
4454,4592,Kingsway - Main to Fraser,500 KINGSWAY,N/A,500,KINGSWAY,500 KINGSWAY,Maligaya Travel ,Service Commercial,1000,2022
4455,4593,Kingsway - Main to Fraser,508 KINGSWAY,N/A,508,KINGSWAY,508 KINGSWAY,Royal Canadian Institute of Technology ,Service Commercial,3000,2022
4456,4594,Kingsway - Main to Fraser,520 KINGSWAY,N/A,520,KINGSWAY,520 KINGSWAY,AMCA Medical Education ,Service Commercial,1000,2022
4457,4595,Kingsway - Main to Fraser,522 KINGSWAY,N/A,522,KINGSWAY,522 KINGSWAY,Peter Oh Denture Clinic ,Service Commercial,1000,2022
4458,4596,Kingsway - Main to Fraser,526 KINGSWAY,N/A,526,KINGSWAY,526 KINGSWAY,Darla Moore Interior design (office),Service Commercial,1000,2022
4459,4597,Kingsway - Main to Fraser,530 KINGSWAY,N/A,530,KINGSWAY,530 KINGSWAY,Yung Chung Acupuncture Clinic,Service Commercial,500,2022
4460,4598,Kingsway - Main to Fraser,536 KINGSWAY,N/A,536,KINGSWAY,536 KINGSWAY,Lisa's Beauty Salon ,Service Commercial,1500,2022
4461,4599,Kingsway - Main to Fraser,550 KINGSWAY,N/A,550,KINGSWAY,550 KINGSWAY,Heriz Carpet ,Comparison Goods,1200,2022
4462,4600,Kingsway - Main to Fraser,552 KINGSWAY,N/A,552,KINGSWAY,552 KINGSWAY,Harmony T C M & Acupuncture Clinic Inc ,Service Commercial,800,2022
4463,4601,Kingsway - Main to Fraser,556 KINGSWAY,N/A,556,KINGSWAY,556 KINGSWAY,Tad Deg Holdings Ltd ,Service Commercial,450,2022
4464,4602,Kingsway - Main to Fraser,560 KINGSWAY,N/A,560,KINGSWAY,560 KINGSWAY,Vacant,Vacant,600,2022
4465,4603,Kingsway - Main to Fraser,602 KINGSWAY,N/A,602,KINGSWAY,602 KINGSWAY,Vacant,Vacant,5500,2022
4466,4604,Kingsway - Main to Fraser,612 KINGSWAY,N/A,612,KINGSWAY,612 KINGSWAY,Vacant,Vacant,3000,2022
4467,4605,Kingsway - Main to Fraser,626 KINGSWAY,N/A,626,KINGSWAY,626 KINGSWAY,Pioneer Plumbing & Heating Inc ,Comparison Goods,3000,2022
4468,4606,Kingsway - Main to Fraser,630 KINGSWAY,N/A,630,KINGSWAY,630 KINGSWAY,Vacant,Vacant,1500,2022
4469,4607,Kingsway - Main to Fraser,642 KINGSWAY,N/A,642,KINGSWAY,642 KINGSWAY,Gio's Restaurant Equipment,Comparison Goods,3000,2022
4470,4608,Kingsway - Main to Fraser,646 KINGSWAY,N/A,646,KINGSWAY,646 KINGSWAY,Vacant,Vacant,2500,2022
4471,4609,Kingsway - Main to Fraser,648 KINGSWAY,N/A,648,KINGSWAY,648 KINGSWAY,Vacant,Vacant,1000,2022
4472,4610,Kingsway - Main to Fraser,652 KINGSWAY,N/A,652,KINGSWAY,652 KINGSWAY,Vancouver Rape Relief & Womens Shelter ,Service Commercial,1000,2022
4473,4611,Kingsway - Main to Fraser,654 KINGSWAY,N/A,654,KINGSWAY,654 KINGSWAY,Champion Lawnmower Sales And Service ,Comparison Goods,2000,2022
4474,4612,Kingsway - Main to Fraser,660 KINGSWAY,N/A,660,KINGSWAY,660 KINGSWAY,Vacant,Vacant,500,2022
4475,4613,Kingsway - Main to Fraser,662 KINGSWAY,N/A,662,KINGSWAY,662 KINGSWAY,Vacant,Vacant,2500,2022
4476,4614,Kingsway - Main to Fraser,666 KINGSWAY,N/A,666,KINGSWAY,666 KINGSWAY,Vacant,Vacant,2500,2022
4477,4615,Kingsway - Main to Fraser,670 KINGSWAY,N/A,670,KINGSWAY,670 KINGSWAY,Yat Ming Seafood ,Convenience Goods,1750,2022
4478,4616,Kingsway - Main to Fraser,698 KINGSWAY,N/A,698,KINGSWAY,698 KINGSWAY,Tama Supermarket Limited ,Convenience Goods,3000,2022
4480,4618,Kingsway - Nanaimo to Rupert,4892 CLARENDON ST,N/A,4892,CLARENDON ST,4892 CLARENDON ST,Vacant,Vacant,5370,2022
4509,4647,Kingsway - Nanaimo to Rupert,2525 KINGSWAY,N/A,2525,KINGSWAY,2525 KINGSWAY,Chef Hyve,Food & Beverage,2287,2022
4536,4674,Kingsway - Nanaimo to Rupert,2607 KINGSWAY,N/A,2607,KINGSWAY,2607 KINGSWAY,Shipex Courier,Service Commercial,969,2022
4581,4719,Kingsway - Nanaimo to Rupert,2941 KINGSWAY,N/A,2941,KINGSWAY,2941 KINGSWAY,Falcon Artistry ,Service Commercial,936,2022
4596,4734,Kitsilano (West 4th) BIA,1930 ARBUTUS ST,N/A,1930,ARBUTUS ST,1930 ARBUTUS ST,Celsia Florist,Convenience Goods,2500,2022
4597,4736,Kitsilano (West 4th) BIA,2028 VINE ST,N/A,2028,VINE ST,2028 VINE ST,Kokomo,Food & Beverage,528,2022
4598,4737,Kitsilano (West 4th) BIA,1601 W 4TH AV,N/A,1601,W 4TH AV,1601 W 4TH AV,The Right Shoe,Comparison Goods,1624,2022
4599,4738,Kitsilano (West 4th) BIA,1635 W 4TH AV,N/A,1635,W 4TH AV,1635 W 4TH AV,Vrs. Veterinary,Service Commercial,2860,2022
4600,4739,Kitsilano (West 4th) BIA,1636 W 4TH AV,N/A,1636,W 4TH AV,1636 W 4TH AV,Tesla Motors,Automotive Goods & Services,2400,2022
4601,4740,Kitsilano (West 4th) BIA,1655 W 4TH AV,N/A,1655,W 4TH AV,1655 W 4TH AV,Vacant,Vacant,2640,2022
4603,4742,Kitsilano (West 4th) BIA,1688 W 4TH AV,N/A,1688,W 4TH AV,1688 W 4TH AV,No Frills,Convenience Goods,1364,2022
4604,4743,Kitsilano (West 4th) BIA,1695 W 4TH AV,N/A,1695,W 4TH AV,1695 W 4TH AV,Westhill Interiors,Comparison Goods,6072,2022
4605,4744,Kitsilano (West 4th) BIA,1701 W 4TH AV,N/A,1701,W 4TH AV,1701 W 4TH AV,Kitakar,Service Commercial,2403,2022
4606,4745,Kitsilano (West 4th) BIA,1703 W 4TH AV,N/A,1703,W 4TH AV,1703 W 4TH AV,Fresh Designs,Comparison Goods,800,2022
4607,4746,Kitsilano (West 4th) BIA,1705 W 4TH AV,N/A,1705,W 4TH AV,1705 W 4TH AV,Vacant,Vacant,800,2022
4610,4749,Kitsilano (West 4th) BIA,1710 W 4TH AV,N/A,1710,W 4TH AV,1712 W 4TH AV,Vacant,Vacant,2500,2022
4611,4750,Kitsilano (West 4th) BIA,1717 W 4TH AV,N/A,1717,W 4TH AV,1717 W 4TH AV,Giant Bicycle,Comparison Goods,2250,2022
4613,4752,Kitsilano (West 4th) BIA,1724 W 4TH AV,N/A,1724,W 4TH AV,1724 W 4TH AV,Vacant,Vacant,2500,2022
4616,4755,Kitsilano (West 4th) BIA,1744 W 4TH AV,N/A,1744,W 4TH AV,1744 W 4TH AV,TR Trades,Service Commercial,8832,2022
4617,4756,Kitsilano (West 4th) BIA,1745 W 4TH AV,N/A,1745,W 4TH AV,1745 W 4TH AV,Respect Your Universe,Comparison Goods,3200,2022
4618,4757,Kitsilano (West 4th) BIA,1749 W 4TH AV,N/A,1749,W 4TH AV,1749 W 4TH AV,The Boardroom,Comparison Goods,3000,2022
4619,4758,Kitsilano (West 4th) BIA,1754 W 4TH AV,N/A,1754,W 4TH AV,1754 W 4TH AV,Longboarder Labs,Comparison Goods,1875,2022
4620,4759,Kitsilano (West 4th) BIA,1755 W 4TH AV,N/A,1755,W 4TH AV,1755 W 4TH AV,Vacant,Vacant,2000,2022
4621,4760,Kitsilano (West 4th) BIA,1758 W 4TH AV,N/A,1758,W 4TH AV,1758 W 4TH AV,Joyride Nails,Service Commercial,720,2022
4622,4761,Kitsilano (West 4th) BIA,1765 W 4TH AV,N/A,1765,W 4TH AV,1765 W 4TH AV,Pacific Boarder,Comparison Goods,1792,2022
4623,4762,Kitsilano (West 4th) BIA,1766 W 4TH AV,N/A,1766,W 4TH AV,1766 W 4TH AV,Comor,Comparison Goods,4508,2022
4624,4764,Kitsilano (West 4th) BIA,1789 W 4TH AV,N/A,1789,W 4TH AV,1789 W 4TH AV,Comor Go Play Outside,Comparison Goods,7500,2022
4628,4768,Kitsilano (West 4th) BIA,1813 W 4TH AV,N/A,1813,W 4TH AV,1813 W 4TH AV,Vacant ,Vacant,2000,2022
4629,4769,Kitsilano (West 4th) BIA,1818 W 4TH AV,N/A,1818,W 4TH AV,1818 W 4TH AV,Vacant,Vacant,2300,2022
4632,4772,Kitsilano (West 4th) BIA,1823 W 4TH AV,N/A,1823,W 4TH AV,1823 W 4TH AV,Wow Interiors,Comparison Goods,525,2022
4633,4773,Kitsilano (West 4th) BIA,1828 W 4TH AV,N/A,1828,W 4TH AV,1828 W 4TH AV,Vacant,Vacant,2817,2022
4634,4774,Kitsilano (West 4th) BIA,1829 W 4TH AV,N/A,1829,W 4TH AV,1829 W 4TH AV,Pizza Hut,Food & Beverage,1440,2022
4635,4775,Kitsilano (West 4th) BIA,1833 W 4TH AV,N/A,1833,W 4TH AV,1833 W 4TH AV,Ramen Danbo,Food & Beverage,1804,2022
4636,4776,Kitsilano (West 4th) BIA,1834 W 4TH AV,N/A,1834,W 4TH AV,1834 W 4TH AV,The Hokey Poke,Food & Beverage,732,2022
4637,4777,Kitsilano (West 4th) BIA,1835 W 4TH AV,N/A,1835,W 4TH AV,1835 W 4TH AV,Bibo Pizzaria,Food & Beverage,2064,2022
4638,4778,Kitsilano (West 4th) BIA,1838 W 4TH AV,N/A,1838,W 4TH AV,1838 W 4TH AV,Canvas Hair and Nails Salon,Service Commercial,732,2022
4639,4779,Kitsilano (West 4th) BIA,1845 W 4TH AV,N/A,1845,W 4TH AV,1845 W 4TH AV,Cypress Dental ,Service Commercial,1820,2022
4640,4780,Kitsilano (West 4th) BIA,1847 W 4TH AV,N/A,1847,W 4TH AV,1847 W 4TH AV,Vacant,Vacant,1820,2022
4641,4781,Kitsilano (West 4th) BIA,1850 W 4TH AV,N/A,1850,W 4TH AV,1850 W 4TH AV,Trattoria Italian Kitchen,Food & Beverage,3843,2022
4642,4782,Kitsilano (West 4th) BIA,1854 W 4TH AV,N/A,1854,W 4TH AV,1854 W 4TH AV,Siema Kitchens and Bath,Comparison Goods,1533,2022
4643,4783,Kitsilano (West 4th) BIA,1855 W 4TH AV,N/A,1855,W 4TH AV,1855 W 4TH AV,West Side Ski Bike,Comparison Goods,5184,2022
4644,4784,Kitsilano (West 4th) BIA,1856 W 4TH AV,N/A,1856,W 4TH AV,1856 W 4TH AV,More Bikes,Comparison Goods,3995,2022
4645,4785,Kitsilano (West 4th) BIA,1857 W 4TH AV,N/A,1857,W 4TH AV,1857 W 4TH AV,Business Now,Service Commercial,1000,2022
4646,4786,Kitsilano (West 4th) BIA,1859 W 4TH AV,N/A,1859,W 4TH AV,1859 W 4TH AV,Best  Falafel,Food & Beverage,1000,2022
4647,4787,Kitsilano (West 4th) BIA,1864 W 4TH AV,N/A,1864,W 4TH AV,1864 W 4TH AV,The Pie Hole,Convenience Goods,1425,2022
4649,4789,Kitsilano (West 4th) BIA,1873 W 4TH AV,N/A,1873,W 4TH AV,1873 W 4TH AV,Romer's Burger Bar,Food & Beverage,2150,2022
4651,4791,Kitsilano (West 4th) BIA,1885 W 4TH AV,N/A,1885,W 4TH AV,1885 W 4TH AV,Mark's Work Wearhouse,Comparison Goods,8103,2022
4653,4793,Kitsilano (West 4th) BIA,1903 W 4TH AV,N/A,1903,W 4TH AV,1903 W 4TH AV,Tractor,Food & Beverage,1000,2022
4654,4794,Kitsilano (West 4th) BIA,1905 W 4TH AV,N/A,1905,W 4TH AV,1905 W 4TH AV,4th Ave Dental Clinic,Service Commercial,736,2022
4656,4796,Kitsilano (West 4th) BIA,1907 W 4TH AV,N/A,1907,W 4TH AV,1907 W 4TH AV,Pure Barre Vancouver,Entertainment and Leisure,704,2022
4657,4797,Kitsilano (West 4th) BIA,1909 W 4TH AV,N/A,1909,W 4TH AV,1909 W 4TH AV,Tacofino,Food & Beverage,546,2022
4663,4803,Kitsilano (West 4th) BIA,1926 W 4TH AV,104,1926,W 4TH AV,1926 W 4TH AV,Adrenaline,Service Commercial,7696,2022
4665,4805,Kitsilano (West 4th) BIA,1927 W 4TH AV,N/A,1927,W 4TH AV,1927 W 4TH AV,Freshii Kitsilano,Food & Beverage,2000,2022
4666,4806,Kitsilano (West 4th) BIA,1929 W 4TH AV,N/A,1929,W 4TH AV,1929 W 4TH AV,The Nooks,Comparison Goods,2100,2022
4667,4807,Kitsilano (West 4th) BIA,1935 W 4TH AV,N/A,1935,W 4TH AV,1935 W 4TH AV,Chi Modern Vietnamese,Food & Beverage,2208,2022
4668,4808,Kitsilano (West 4th) BIA,1938 W 4TH AV,N/A,1938,W 4TH AV,1938 W 4TH AV,Maenam,Food & Beverage,1700,2022
4669,4809,Kitsilano (West 4th) BIA,1943 W 4TH AV,N/A,1943,W 4TH AV,1943 W 4TH AV,Fitness Town,Comparison Goods,2046,2022
4670,4810,Kitsilano (West 4th) BIA,1944 W 4TH AV,N/A,1944,W 4TH AV,1944 W 4TH AV,Fable,Food & Beverage,1633,2022
4671,4811,Kitsilano (West 4th) BIA,1946 W 4TH AV,N/A,1946,W 4TH AV,1946 W 4TH AV,Vacant ,Vacant,1809,2022
4672,4812,Kitsilano (West 4th) BIA,1947 W 4TH AV,N/A,1947,W 4TH AV,1947 W 4TH AV,The Red Beef Noodle Kitchen,Food & Beverage,1008,2022
4673,4814,Kitsilano (West 4th) BIA,1952 W 4TH AV,N/A,1952,W 4TH AV,1952 W 4TH AV,Dutch love ,Convenience Goods,712,2022
4674,4815,Kitsilano (West 4th) BIA,1955 W 4TH AV,N/A,1955,W 4TH AV,1955 W 4TH AV,The Kitchen Corner,Comparison Goods,7350,2022
4675,4816,Kitsilano (West 4th) BIA,1956 W 4TH AV,N/A,1956,W 4TH AV,1956 W 4TH AV,Donner Kabab,Food & Beverage,712,2022
4676,4817,Kitsilano (West 4th) BIA,1958 W 4TH AV,N/A,1958,W 4TH AV,1958 W 4TH AV,Vacant,Vacant,712,2022
4677,4818,Kitsilano (West 4th) BIA,1961 W 4TH AV,N/A,1961,W 4TH AV,1961 W 4TH AV,La Cigale,Food & Beverage,1210,2022
4678,4819,Kitsilano (West 4th) BIA,1962 W 4TH AV,N/A,1962,W 4TH AV,1962 W 4TH AV,In Again Consignment,Comparison Goods,712,2022
4679,4820,Kitsilano (West 4th) BIA,1965 W 4TH AV,102,1965,W 4TH AV,1965 W 4TH AV,Sassy Nails #102,Service Commercial,888,2022
4680,4821,Kitsilano (West 4th) BIA,1965 W 4TH AV,103,1965,W 4TH AV,1965 W 4TH AV,Lumine ,Food & Beverage,2000,2022
4681,4822,Kitsilano (West 4th) BIA,1965 W 4TH AV,107,1965,W 4TH AV,1965 W 4TH AV,Kitsilano Cruise Ship Centre,Service Commercial,888,2022
4682,4823,Kitsilano (West 4th) BIA,1965 W 4TH AV,109,1965,W 4TH AV,1965 W 4TH AV,Niche Eyewear,Comparison Goods,1220,2022
4683,4824,Kitsilano (West 4th) BIA,1966 W 4TH AV,N/A,1966,W 4TH AV,1966 W 4TH AV,Jitters Café,Food & Beverage,712,2022
4684,4825,Kitsilano (West 4th) BIA,1968 W 4TH AV,N/A,1968,W 4TH AV,1968 W 4TH AV,Blundstones Australian Boot Co.,Comparison Goods,712,2022
4685,4826,Kitsilano (West 4th) BIA,1972 W 4TH AV,N/A,1972,W 4TH AV,1972 W 4TH AV,Zulu Records,Comparison Goods,1400,2022
4686,4827,Kitsilano (West 4th) BIA,1976 W 4TH AV,N/A,1976,W 4TH AV,1976 W 4TH AV,Fjallraven,Comparison Goods,1716,2022
4687,4828,Kitsilano (West 4th) BIA,1985 W 4TH AV,N/A,1985,W 4TH AV,1985 W 4TH AV,Old Faithful,Comparison Goods,1794,2022
4688,4829,Kitsilano (West 4th) BIA,1986 W 4TH AV,N/A,1986,W 4TH AV,1986 W 4TH AV,Two Hearts Clothing,Comparison Goods,1216,2022
4689,4830,Kitsilano (West 4th) BIA,1988 W 4TH AV,N/A,1988,W 4TH AV,1988 W 4TH AV,Signed Sealed Delivered,Comparison Goods,1216,2022
4690,4831,Kitsilano (West 4th) BIA,1990 W 4TH AV,N/A,1990,W 4TH AV,1990 W 4TH AV,Stripped Wax Bar,Service Commercial,1216,2022
4692,4833,Kitsilano (West 4th) BIA,1999 W 4TH AV,N/A,1999,W 4TH AV,1999 W 4TH AV,Las Margaritas,Food & Beverage,2310,2022
4693,4834,Kitsilano (West 4th) BIA,2002 W 4TH AV,N/A,2002,W 4TH AV,2002 W 4TH AV,La Ruota,Food & Beverage,2500,2022
4695,4836,Kitsilano (West 4th) BIA,2004 W 4TH AV,N/A,2004,W 4TH AV,2004 W 4TH AV,Cixi Wonton,Food & Beverage,2570,2022
4696,4837,Kitsilano (West 4th) BIA,2005 W 4TH AV,N/A,2005,W 4TH AV,2005 W 4TH AV,Vacant ,Vacant,1484,2022
4697,4838,Kitsilano (West 4th) BIA,2006 W 4TH AV,N/A,2006,W 4TH AV,2006 W 4TH AV,Indian Oven,Food & Beverage,2467,2022
4698,4839,Kitsilano (West 4th) BIA,2010 W 4TH AV,N/A,2010,W 4TH AV,2010 W 4TH AV,Biminis,Food & Beverage,3550,2022
4699,4840,Kitsilano (West 4th) BIA,2015 W 4TH AV,N/A,2015,W 4TH AV,2015 W 4TH AV,Country Beads,Comparison Goods,1372,2022
4700,4841,Kitsilano (West 4th) BIA,2017 W 4TH AV,N/A,2017,W 4TH AV,2017 W 4TH AV,Gobble,Food & Beverage,1372,2022
4701,4842,Kitsilano (West 4th) BIA,2018 W 4TH AV,N/A,2018,W 4TH AV,2018 W 4TH AV,Biminis Cold Beer & Wine,Convenience Goods,3300,2022
4702,4843,Kitsilano (West 4th) BIA,2025 W 4TH AV,N/A,2025,W 4TH AV,2025 W 4TH AV,Briers Home Furnishings,Comparison Goods,1911,2022
4703,4844,Kitsilano (West 4th) BIA,2028 W 4TH AV,N/A,2028,W 4TH AV,2028 W 4TH AV,Halsa Spa,Service Commercial,2952,2022
